date,hole,method,mode,P(TM),P(rpr),P(nd),P(issl)
2018-06-22,128,6,0,0.0,0.11851278079008572,0.08851956624233911,0.01951219512195121
2018-06-23,128,6,0,0.0,0.11928737412858299,0.08863743517208922,0.01951219512195121
2018-06-24,128,6,0,0.0,0.11928737412858298,0.08851956624233909,0.01951219512195121
2018-06-25,128,6,0,0.0,0.11928737412858298,0.08840169731258896,0.01951219512195121
2018-06-26,128,6,0,0.0,0.11890007745933434,0.08769448373408824,0.01951219512195121
2018-06-27,128,6,0,0.0,0.1185127807900857,0.08722300801508778,0.01951219512195121
2018-06-28,128,6,0,0.0,0.11812548412083707,0.08675153229608731,0.01951219512195121
2018-06-29,128,6,0,0.0,0.11773818745158843,0.08628005657708684,0.01951219512195121
2018-06-30,128,6,0,0.0,0.11773818745158844,0.08651579443658708,0.01951219512195121
2018-07-01,128,6,0,0.0,0.11773818745158844,0.09535596416784592,0.01951219512195121
2018-07-02,128,6,0,0.0,0.11715724244771548,0.1071428571428577,0.01951219512195121
2018-07-03,128,6,0,0.0,0.11657629744384253,0.10678925035360737,0.01951219512195121
2018-07-04,128,6,0,0.0,0.11599535243996957,0.10596416784535652,0.01951219512195121
2018-07-05,128,6,0,0.0,0.11541440743609661,0.09653465346534709,0.01951219512195121
2018-07-06,128,6,0,0.0,0.11541440743609661,0.08415841584158472,0.01951219512195121
2018-07-07,128,6,0,0.0,0.11541440743609661,0.075436115040076,0.01951219512195121
